"MAX_PLAN_DT","PLAN_CTRL_CD","PLAN_CTRL_NUM"
4/13/2016,"S","7796"
6/10/2016,"N","9945"
9/9/2016,"N","9956"
6/2/2016,"S","7802"
6/29/2016,"R","6489"
6/20/2018,"N","9947"
2/11/2016,"R","6452"
2/23/2016,"R","6454"
4/6/2016,"R","6464"
3/25/2016,"R","6470"
5/16/2016,"S","7798"
12/28/2015,"R","6436"
7/21/2017,"R","6604"
9/28/2017,"R","6622"
4/19/2018,"R","6681"
10/11/2016,"R","6510"
1/31/2018,"R","6666"
2/7/2018,"R","6581"
10/27/2016,"S","7821"
5/9/2017,"S","7852"
8/30/2017,"R","6627"
6/6/2017,"R","6578"
12/11/2018,"R","6626"
2/7/2018,"R","6671"
5/2/2017,"R","6579"
2/2/2018,"R","6656"
8/25/2016,"R","6502"
4/11/2017,"S","7843"
7/28/2017,"N","9990"
6/16/2017,"N","9972"
7/12/2017,"N","9991"
9/15/2016,"R","6508"
7/7/2017,"R","6601"
3/23/2017,"S","7840"
4/12/2017,"R","6571"
3/29/2018,"S","7884"
10/19/2016,"R","6516"
8/14/2017,"R","6607"
11/6/2018,"S","7906"
8/13/2018,"N","10026"
8/30/2017,"S","7866"
9/18/2017,"R","6629"
7/12/2017,"R","6603"
10/18/2017,"N","10000"
4/18/2017,"N","9974"
6/2/2017,"S","7844"
5/26/2017,"N","9986"
7/10/2018,"S","7888"
4/16/2018,"S","7889"
9/13/2016,"R","6506"
11/8/2018,"R","6685"
12/7/2016,"S","7825"
3/9/2017,"R","6561"
3/4/2019,"N","10054"
4/25/2018,"S","7895"
10/16/2018,"S","7911"
7/16/2018,"R","6709"
2/6/2019,"S","7921"
5/30/2018,"R","6718"
2/20/2019,"S","7928"
8/9/2018,"N","10020"
9/18/2018,"R","6766"
11/7/2018,"S","7917"
4/8/2019,"N","10039"
11/14/2018,"R","6761"
4/18/2019,"S","7946"
11/2/2018,"S","7919"
5/11/2018,"R","6712"
8/23/2018,"N","10030"
2/1/2019,"R","6811"
2/26/2019,"R","6821"
11/2/2018,"R","6780"
7/11/2018,"R","6722"
11/26/2018,"S","7922"
6/12/2019,"R","6837"
6/10/2019,"S","7931"
1/28/2019,"R","6801"
1/28/2019,"R","6805"
2/5/2019,"R","6806"
4/22/2019,"R","6843"
6/24/2019,"N","10070"
7/2/2019,"R","6859"
6/28/2019,"S","7965"
2/7/2019,"R","6791"
5/14/2019,"R","6849"
4/29/2019,"N","10064"
6/25/2019,"R","6880"
5/30/2019,"R","6862"
6/19/2019,"R","6874"
6/19/2019,"S","7963"
7/11/2018,"R","6734"
2/7/2019,"S","7940"
1/10/2019,"R","6796"
9/14/2018,"R","6764"
4/9/2009,"R","4933"
4/9/2009,"R","4936"
4/20/2009,"N","9352"
3/19/2009,"S","6949"
3/3/2009,"N","9336"
3/4/2009,"N","9244"
3/10/2009,"R","4923"
11/5/2009,"N","9343"
2/23/2009,"S","7308"
2/12/2009,"R","4919"
3/2/2009,"S","7309"
3/2/2009,"N","9275"
2/12/2009,"S","7306"
12/12/2008,"S","7285"
7/15/2009,"N","9320"
1/13/2009,"R","4913"
1/14/2009,"N","9324"
12/18/2008,"N","9305"
12/18/2008,"S","7287"
10/7/2008,"N","9272"
12/10/2008,"S","7290"
12/8/2008,"S","7257"
11/26/2008,"R","4899"
1/13/2005,"N","8284"
11/6/2008,"N","9274"
11/4/2008,"S","7280"
10/24/2008,"N","9287"
10/17/2008,"N","9253"
10/7/2008,"S","7268"
10/8/2008,"S","7265"
10/14/2008,"N","9270"
10/6/2008,"N","9273"
9/25/2008,"S","7261"
9/30/2008,"N","9264"
9/9/2008,"R","4875"
9/9/2008,"N","9262"
8/22/2008,"N","9229"
7/29/2008,"R","4856"
7/31/2008,"R","4857"
7/21/2008,"N","9235"
7/23/2008,"R","4841"
7/7/2008,"N","9228"
6/19/2008,"S","7234"
6/13/2008,"R","4836"
6/16/2008,"R","4838"
6/2/2008,"R","4831"
6/5/2008,"R","4832"
6/5/2008,"S","7184"
5/21/2008,"S","7212"
3/26/2008,"R","4786"
5/6/2008,"S","7200"
5/9/2008,"R","4823"
5/1/2008,"N","9193"
4/29/2008,"R","4821"
4/30/2008,"N","9192"
4/21/2008,"S","7211"
4/3/2008,"N","9015"
2/20/2008,"N","9106"
4/8/2008,"N","9178"
4/11/2008,"N","9180"
4/16/2008,"S","7208"
4/17/2008,"S","7210"
4/1/2008,"S","7197"
3/25/2008,"S","7186"
3/12/2008,"N","9168"
3/17/2008,"N","9165"
2/29/2008,"S","7191"
2/21/2008,"R","4792"
2/22/2008,"N","9151"
2/14/2008,"R","4788"
2/14/2008,"R","4760"
2/19/2008,"N","9142"
2/11/2008,"N","9149"
2/12/2008,"N","9143"
1/28/2008,"R","4781"
2/1/2008,"S","7166"
1/22/2008,"N","8696"
1/23/2008,"N","8981"
1/25/2008,"N","9137"
1/14/2008,"R","4775"
1/7/2008,"N","9126"
1/8/2008,"R","4773"
12/31/2007,"R","4764"
1/2/2008,"R","4753"
12/12/2007,"S","7144"
12/18/2007,"N","9092"
12/17/2007,"S","7153"
11/16/2007,"N","9099"
12/4/2007,"R","4757"
12/4/2007,"N","9112"
12/6/2007,"R","4758"
12/7/2007,"N","9113"
11/16/2007,"N","9039"
11/13/2007,"R","4745"
11/13/2007,"S","7154"
11/15/2007,"S","7136"
11/16/2007,"R","4748"
10/23/2007,"R","4726"
11/6/2007,"S","7151"
8/24/2007,"S","7122"
10/4/2007,"S","7135"
10/9/2007,"R","4727"
10/1/2007,"R","4725"
9/24/2007,"R","4719"
9/11/2007,"N","8973"
9/12/2007,"N","9044"
9/14/2007,"R","4716"
8/14/2007,"N","9051"
7/19/2007,"N","9037"
8/17/2007,"R","4709"
8/2/2007,"N","9045"
7/25/2007,"S","7106"
7/25/2007,"R","4678"
7/12/2007,"R","4697"
7/13/2007,"R","4691"
7/19/2007,"N","9009"
7/5/2007,"R","4698"
7/9/2007,"S","7068"
6/26/2007,"S","7077"
6/13/2007,"S","7052"
6/14/2007,"N","9019"
4/16/2007,"N","8977"
4/23/2007,"N","8985"
3/6/2007,"N","8945"
1/12/2007,"R","4463"
1/12/2007,"R","4467"
7/6/2006,"N","8769"
4/5/2007,"R","4658"
4/5/2007,"S","7064"
4/5/2007,"R","4571"
4/10/2007,"N","8907"
3/29/2007,"R","4641"
3/30/2007,"S","7061"
4/3/2007,"R","4645"
3/21/2007,"R","4628"
3/23/2007,"R","4632"
3/12/2007,"R","4604"
3/20/2007,"N","8951"
3/12/2007,"R","4550"
2/23/2007,"N","8934"
3/8/2007,"N","8873"
2/26/2007,"R","4569"
2/6/2007,"S","7034"
2/27/2007,"S","7032"
3/5/2007,"R","4583"
2/22/2007,"R","4562"
2/26/2007,"S","7046"
2/13/2007,"R","4532"
2/13/2007,"R","4530"
5/5/2009,"R","4509"
2/7/2007,"R","4514"
2/6/2007,"N","8888"
2/5/2007,"R","4498"
1/30/2007,"N","8906"
2/1/2007,"R","4495"
2/7/2007,"R","4488"
1/9/2007,"N","8896"
12/8/2006,"R","4412"
1/16/2007,"S","7008"
1/10/2007,"S","7023"
12/29/2006,"R","4437"
1/3/2007,"N","8894"
1/8/2007,"S","7020"
12/21/2006,"N","8890"
12/8/2006,"R","4410"
12/8/2006,"R","4418"
12/6/2006,"R","4301"
10/13/2006,"R","4363"
11/17/2006,"N","8869"
11/20/2006,"S","6986"
11/14/2006,"N","8829"
11/13/2006,"N","8864"
11/8/2006,"N","8861"
10/12/2006,"N","8847"
11/8/2006,"S","6997"
10/26/2006,"R","4370"
10/3/2006,"N","8812"
10/31/2006,"R","4371"
10/19/2006,"R","4364"
10/19/2006,"N","8852"
10/3/2006,"N","8811"
10/4/2006,"N","8816"
10/5/2006,"N","8839"
9/27/2006,"R","4357"
9/27/2006,"N","8833"
9/13/2006,"N","8800"
9/15/2006,"N","8822"
8/30/2006,"S","6961"
8/29/2006,"N","8802"
8/30/2006,"N","8805"
8/18/2006,"R","4344"
8/21/2006,"N","8732"
6/21/2006,"S","6927"
8/10/2006,"R","4341"
8/14/2006,"N","8699"
7/11/2006,"N","8782"
7/3/2006,"S","6933"
7/18/2006,"R","4332"
7/20/2006,"N","8783"
6/29/2006,"R","4327"
6/30/2006,"S","6912"
6/20/2006,"N","8770"
6/21/2006,"R","4308"
6/1/2006,"N","8742"
6/2/2006,"N","8748"
5/25/2006,"N","8751"
5/25/2006,"R","4311"
5/30/2006,"S","6909"
5/12/2006,"N","8740"
4/19/2006,"R","4299"
4/19/2006,"N","8575"
4/24/2006,"N","8693"
4/26/2006,"N","8591"
3/29/2006,"N","8503"
5/4/2006,"N","8715"
5/9/2006,"N","8735"
4/10/2006,"N","8424"
4/13/2006,"S","6886"
4/17/2006,"N","8726"
3/31/2006,"R","4291"
3/30/2006,"N","8678"
4/7/2006,"N","8660"
3/20/2006,"R","4288"
3/3/2006,"R","4281"
2/15/2006,"S","6864"
2/15/2006,"S","6784"
2/17/2006,"R","4272"
2/17/2006,"N","8687"
2/21/2006,"S","6786"
2/13/2006,"R","4271"
2/15/2006,"N","8684"
1/25/2006,"R","4262"
1/19/2006,"N","8667"
1/20/2006,"S","6849"
1/9/2006,"N","8607"
1/10/2006,"S","6806"
1/17/2006,"S","6801"
1/17/2006,"R","4258"
11/28/2005,"N","8628"
12/21/2005,"N","8648"
1/9/2006,"N","8643"
12/15/2005,"N","8626"
1/9/2006,"S","6797"
12/8/2005,"S","6616"
12/9/2005,"S","6820"
10/12/2005,"R","4230"
12/20/2005,"S","6760"
12/5/2005,"S","6814"
12/12/2005,"R","4250"
12/8/2005,"N","8555"
12/9/2005,"R","4249"
11/14/2005,"N","8612"
11/29/2005,"S","6810"
11/22/2005,"N","8590"
11/18/2005,"R","4240"
11/18/2005,"R","4241"
11/10/2005,"N","8585"
11/21/2005,"N","8624"
11/7/2005,"N","8606"
11/4/2005,"S","6790"
11/4/2005,"N","8601"
10/11/2005,"S","6779"
10/25/2005,"N","8519"
8/26/2005,"N","8547"
9/28/2005,"S","6765"
10/14/2005,"N","8578"
9/30/2005,"S","6769"
10/11/2005,"R","4224"
9/8/2005,"N","8548"
9/13/2005,"N","8554"
9/16/2005,"N","8556"
8/18/2005,"N","8492"
8/11/2005,"R","4211"
8/25/2005,"N","8545"
8/12/2005,"R","4212"
8/15/2005,"S","6741"
6/7/2005,"S","6685"
8/2/2005,"S","6734"
8/3/2005,"N","8478"
7/27/2005,"S","6731"
7/11/2005,"N","8419"
7/29/2005,"S","6733"
7/18/2005,"N","8444"
6/6/2005,"S","6684"
7/7/2005,"S","6694"
7/14/2005,"N","8507"
7/11/2005,"N","8497"
6/30/2005,"N","8486"
6/17/2005,"N","8471"
6/17/2005,"N","8454"
5/17/2005,"N","8434"
6/6/2005,"S","6657"
6/10/2005,"R","4176"
6/15/2005,"N","8466"
1/26/2005,"N","8197"
6/6/2005,"S","6699"
5/31/2005,"N","8448"
6/7/2005,"N","8436"
6/7/2005,"R","4175"
5/27/2005,"S","6676"
6/3/2005,"N","8456"
5/11/2005,"R","4165"
5/9/2005,"S","6596"
5/17/2005,"N","8435"
5/19/2005,"S","6687"
4/19/2005,"N","8365"
4/29/2005,"R","4118"
4/29/2005,"R","4158"
4/29/2005,"S","6671"
3/2/2005,"N","8344"
4/22/2005,"S","6664"
4/29/2005,"R","4157"
5/2/2005,"N","8188"
4/18/2005,"S","6661"
4/22/2005,"N","8401"
4/6/2005,"R","4145"
4/11/2005,"S","6622"
4/4/2005,"S","6655"
3/31/2005,"R","4097"
4/1/2005,"S","6654"
4/4/2005,"N","8380"
4/5/2005,"N","8304"
2/24/2005,"N","8315"
2/25/2005,"S","6632"
2/25/2005,"S","6633"
2/28/2005,"N","8353"
2/18/2005,"N","8343"
2/22/2005,"R","4131"
2/10/2005,"R","4122"
2/15/2005,"N","8338"
2/16/2005,"R","4124"
2/17/2005,"N","8340"
2/7/2005,"S","6620"
1/18/2005,"S","6591"
2/1/2005,"S","6615"
2/1/2005,"R","4120"
2/3/2005,"R","4121"
1/25/2005,"N","8324"
1/18/2005,"N","8319"
1/6/2005,"N","8295"
1/13/2005,"S","6599"
12/15/2004,"S","6581"
12/16/2004,"N","8278"
11/15/2004,"N","8272"
12/8/2004,"N","8294"
12/10/2004,"S","6580"
11/24/2004,"R","4093"
11/29/2004,"N","8283"
9/29/2004,"R","4077"
11/3/2004,"N","8234"
11/8/2004,"R","4090"
10/6/2004,"R","4081"
11/1/2004,"N","8251"
11/2/2004,"N","8253"
10/5/2004,"S","6541"
10/19/2004,"R","4086"
10/5/2004,"R","4080"
10/1/2004,"N","8219"
10/8/2004,"N","8229"
9/10/2004,"S","6523"
10/1/2004,"N","8222"
7/28/2004,"N","8160"
8/25/2004,"N","8173"
9/3/2004,"N","8171"
8/24/2004,"R","4068"
8/23/2004,"R","4064"
8/20/2004,"S","6466"
8/25/2004,"S","6509"
7/26/2004,"N","8158"
8/5/2004,"N","8162"
8/9/2004,"S","6476"
5/27/2004,"N","8099"
7/13/2004,"S","6481"
7/16/2004,"R","4056"
7/1/2004,"S","6469"
6/24/2004,"N","8122"
6/24/2004,"N","8123"
6/29/2004,"N","8126"
6/29/2004,"S","6468"
6/29/2004,"N","8118"
6/4/2004,"N","8105"
6/18/2004,"S","6462"
6/23/2004,"S","6465"
6/7/2004,"R","4044"
4/20/2004,"S","6400"
2/18/2004,"N","6132"
5/25/2004,"N","8097"
5/11/2004,"S","6410"
5/18/2004,"N","8081"
5/5/2004,"N","8065"
9/11/2003,"N","7895"
5/6/2004,"S","6429"
4/26/2004,"S","6419"
4/22/2004,"N","8072"
4/12/2004,"N","8058"
3/12/2004,"R","4019"
4/14/2004,"S","6409"
4/16/2004,"R","4035"
4/2/2004,"S","6403"
4/5/2004,"S","6404"
4/8/2004,"R","4030"
4/6/2004,"N","8020"
4/9/2004,"N","8059"
3/29/2004,"R","4026"
3/24/2004,"R","4024"
2/27/2004,"S","6371"
3/16/2004,"S","6386"
3/12/2004,"S","6389"
3/17/2004,"N","8049"
3/17/2004,"S","6392"
3/11/2004,"R","4015"
3/8/2004,"S","6383"
1/23/2004,"N","8012"
2/13/2004,"N","8036"
2/19/2004,"N","8010"
2/12/2004,"S","6318"
1/28/2004,"S","6348"
1/20/2004,"R","3978"
1/26/2004,"N","8015"
1/13/2004,"S","6336"
1/16/2004,"R","3988"
1/22/2003,"N","7645"
1/6/2004,"S","6334"
1/13/2004,"S","6335"
12/17/2003,"S","6320"
12/9/2003,"R","3985"
12/10/2003,"R","3986"
12/9/2003,"N","7979"
12/12/2003,"N","7985"
12/15/2003,"N","7986"
12/16/2003,"N","7948"
12/17/2003,"N","7987"
12/9/2003,"R","3984"
12/9/2003,"N","7980"
9/10/2003,"N","7892"
12/3/2003,"N","7971"
11/21/2003,"N","7935"
11/24/2003,"R","3982"
11/19/2003,"N","7964"
11/17/2003,"S","6313"
11/5/2003,"N","7951"
10/21/2003,"N","7943"
10/22/2003,"N","7886"
9/25/2003,"N","7911"
10/7/2003,"S","6284"
10/2/2003,"S","6276"
9/17/2003,"S","6270"
9/16/2003,"N","7905"
8/29/2003,"N","7881"
9/8/2003,"R","3957"
8/25/2003,"S","6227"
8/27/2003,"S","6255"
8/20/2003,"S","6194"
8/7/2003,"R","3942"
8/11/2003,"N","7860"
8/12/2003,"S","6241"
8/4/2003,"S","6235"
8/5/2003,"N","7855"
7/29/2003,"N","7850"
7/21/2003,"S","6217"
7/24/2003,"N","7791"
7/14/2003,"N","7831"
7/17/2003,"N","7789"
7/3/2003,"N","7758"
7/9/2003,"N","7827"
7/11/2003,"S","6218"
7/11/2003,"N","7830"
6/13/2003,"S","6193"
6/27/2003,"S","6166"
6/23/2003,"R","3920"
6/13/2003,"S","6190"
6/18/2003,"S","6203"
6/6/2003,"N","7796"
5/30/2003,"S","6191"
5/22/2003,"R","3910"
5/28/2003,"N","7785"
5/29/2003,"N","7759"
5/13/2003,"R","3908"
5/12/2003,"S","6177"
5/14/2003,"S","6178"
5/5/2003,"N","7761"
5/8/2003,"N","7766"
4/14/2003,"S","6150"
5/1/2003,"S","6151"
4/18/2003,"N","7731"
4/18/2003,"S","6159"
4/18/2003,"R","3905"
3/27/2003,"S","6147"
3/7/2003,"N","7699"
3/7/2003,"R","3898"
3/11/2003,"N","7702"
3/12/2003,"S","6142"
2/24/2003,"N","7543"
3/13/2003,"N","7704"
2/19/2003,"S","6083"
1/22/2003,"S","6086"
2/24/2003,"R","3894"
2/14/2003,"S","6122"
2/27/2003,"S","6110"
2/18/2003,"N","7661"
2/20/2003,"N","7649"
2/14/2003,"S","6100"
2/6/2003,"S","6099"
2/7/2003,"S","6088"
2/10/2003,"S","6096"
2/3/2003,"R","3883"
1/29/2003,"N","7660"
1/30/2003,"N","7663"
1/16/2003,"S","6093"
2/19/2002,"R","3765"
12/23/2002,"S","6066"
12/18/2002,"N","7652"
12/19/2002,"R","3874"
12/5/2002,"S","6078"
10/17/2002,"S","5940"
12/9/2002,"S","6058"
11/25/2002,"S","6075"
11/25/2002,"S","6072"
10/30/2002,"N","7547"
10/22/2002,"S","6036"
10/10/2002,"N","7578"
10/10/2002,"N","7591"
10/1/2002,"N","7576"
10/4/2002,"N","7581"
8/5/2002,"N","7497"
9/20/2002,"N","7569"
9/11/2002,"N","7560"
9/12/2002,"S","6006"
9/16/2002,"N","7492"
8/29/2002,"N","7538"
8/22/2002,"N","7539"
8/23/2002,"S","6014"
8/30/2002,"S","6017"
8/30/2002,"S","6019"
8/8/2002,"N","7528"
8/13/2002,"S","6008"
8/6/2002,"S","6005"
7/24/2002,"R","3829"
7/24/2002,"R","3830"
7/25/2002,"S","5983"
7/17/2002,"S","5879"
7/15/2002,"S","5982"
6/13/2002,"S","5953"
7/15/2002,"N","7491"
7/17/2002,"S","5939"
7/3/2002,"N","7478"
3/5/1980,"S","385"
6/17/2002,"N","7485"
6/17/2002,"R","3820"
7/2/2002,"N","7386"
6/21/2002,"S","5964"
5/23/2000,"S","5290"
6/5/2002,"S","5943"
6/5/2002,"S","5944"
6/10/2002,"S","5925"
4/30/2002,"R","3795"
5/28/2002,"N","7463"
5/28/2002,"N","7455"
5/15/2002,"N","7450"
5/17/2002,"S","5931"
5/17/2002,"N","7454"
5/14/2002,"S","5902"
4/25/2002,"S","5892"
5/6/2002,"N","7442"
4/25/2002,"R","3791"
4/30/2002,"S","5907"
5/1/2002,"S","5871"
4/12/2002,"R","3788"
4/4/2002,"R","3782"
4/8/2002,"S","5889"
3/26/2002,"S","5878"
3/29/2002,"R","3781"
4/3/2002,"N","7417"
3/11/2002,"N","7397"
2/25/2002,"N","7380"
3/15/2002,"N","7406"
3/4/2002,"R","3770"
3/7/2002,"R","3773"
3/7/2002,"S","5835"
3/7/2002,"S","5874"
2/22/2002,"S","5867"
2/22/2002,"N","7381"
3/1/2002,"N","7388"
2/8/2002,"S","5862"
2/11/2002,"S","5863"
2/15/2002,"R","3764"
1/31/2002,"S","5851"
2/4/2002,"R","3759"
2/5/2002,"S","5858"
1/25/2002,"R","3754"
1/17/2002,"S","5831"
1/4/2002,"S","5813"
1/23/2002,"S","5841"
12/17/2001,"S","5807"
12/26/2001,"S","5822"
12/20/2001,"S","5722"
10/19/2001,"S","5728"
11/19/2001,"S","5791"
12/20/2001,"N","7343"
12/6/2001,"S","5808"
12/7/2001,"R","3733"
11/29/2001,"S","5773"
12/5/2001,"N","7330"
11/8/2001,"N","7317"
11/26/2001,"N","7324"
11/9/2001,"S","5783"
10/31/2001,"S","5770"
11/6/2001,"S","5753"
11/7/2001,"R","3723"
11/7/2001,"N","7297"
10/29/2001,"R","3717"
10/30/2001,"R","3719"
10/15/2001,"S","5754"
10/16/2001,"R","3712"
10/16/2001,"N","7250"
10/19/2001,"N","7302"
10/10/2001,"N","7285"
9/28/2001,"N","7268"
9/19/2001,"N","6974"
9/5/2001,"S","5731"
9/5/2001,"N","7223"
9/7/2001,"N","7255"
9/12/2001,"N","7259"
8/1/2001,"S","5708"
8/8/2001,"S","5712"
8/2/2001,"S","5696"
7/11/2001,"S","5681"
8/2/2001,"N","7225"
8/3/2001,"R","3686"
7/19/2001,"S","5692"
7/17/2001,"S","5689"
7/13/2001,"S","5672"
7/17/2001,"S","5679"
7/3/2001,"R","3671"
7/6/2001,"N","7170"
7/9/2001,"N","7128"
6/28/2001,"S","5666"
6/29/2001,"N","7185"
6/29/2001,"S","5649"
6/25/2001,"N","7177"
6/11/2001,"S","5650"
6/12/2001,"S","5646"
6/13/2001,"R","3657"
5/31/2001,"R","3626"
5/30/2001,"R","3650"
5/31/2001,"S","5643"
5/2/2001,"N","7130"
5/16/2001,"N","7146"
5/7/2001,"S","5628"
5/14/2001,"N","7145"
5/15/2001,"R","3644"
5/2/2001,"N","7132"
4/23/2001,"R","3634"
6/4/1985,"N","2161"
4/20/2001,"N","7115"
4/4/2001,"S","5602"
4/10/2001,"N","7090"
4/5/2001,"N","7074"
4/11/2001,"S","5612"
3/23/2001,"N","7089"
4/13/2001,"S","5614"
4/17/2001,"S","5599"
4/5/2001,"S","5605"
4/4/2001,"R","3627"
4/6/2001,"S","5611"
10/20/2000,"R","3519"
3/29/2001,"N","7092"
3/27/2001,"R","3623"
3/15/2001,"R","3618"
3/15/2001,"N","7067"
3/19/2001,"N","7085"
3/8/2001,"S","5584"
2/12/2001,"S","5555"
3/9/2001,"N","7079"
3/5/2001,"N","7064"
3/6/2001,"N","7076"
3/8/2001,"S","5561"
2/28/2001,"N","7071"
3/1/2001,"S","5543"
3/1/2001,"S","5500"
2/21/2001,"N","7069"
2/22/2001,"S","5533"
2/23/2001,"R","3605"
2/13/2001,"S","5492"
12/15/2000,"N","6993"
2/8/2001,"S","5549"
2/8/2001,"N","7056"
2/1/2001,"R","3592"
1/25/2001,"S","5524"
1/23/2001,"R","3589"
12/21/2000,"S","5490"
1/3/2001,"S","5504"
1/4/2001,"S","5429"
12/26/2000,"R","3578"
12/20/2000,"N","7012"
12/7/2000,"R","3542"
11/28/2000,"N","6955"
11/24/2000,"S","5460"
11/22/2000,"S","5424"
11/21/2000,"S","5454"
11/14/2000,"S","5447"
11/15/2000,"S","5426"
11/17/2000,"S","5448"
11/17/2000,"S","5451"
11/8/2000,"N","6977"
11/8/2000,"N","6943"
11/14/2000,"R","3559"
11/14/2000,"S","5441"
10/30/2000,"N","6972"
10/30/2000,"S","5432"
10/30/2000,"R","3549"
10/31/2000,"N","6927"
10/26/2000,"N","6951"
11/6/2000,"R","3552"
10/23/2000,"N","6969"
10/3/2000,"N","6945"
10/19/2000,"N","6965"
10/13/2000,"S","5412"
10/4/2000,"S","5399"
10/4/2000,"N","6948"
9/29/2000,"S","5375"
9/18/2000,"R","3528"
8/31/2000,"N","6907"
9/8/2000,"S","5351"
9/13/2000,"N","6922"
9/6/2000,"N","5924"
9/7/2000,"S","5376"
8/23/2000,"R","3517"
8/18/2000,"N","6894"
8/25/2000,"S","5366"
8/28/2000,"N","6866"
8/30/2000,"N","6874"
8/7/2000,"N","6878"
8/18/2000,"S","5361"
8/21/2000,"S","5362"
8/8/2000,"R","3506"
8/16/2000,"S","5319"
8/17/2000,"S","5330"
8/1/2000,"R","3499"
8/11/2000,"S","5333"
8/3/2000,"N","6429"
8/7/2000,"R","3505"
8/1/2000,"R","3498"
6/23/2000,"S","5313"
7/25/2000,"S","5335"
7/25/2000,"S","5298"
7/13/2000,"N","6829"
7/18/2000,"N","6853"
7/18/2000,"S","5328"
7/20/2000,"R","3489"
7/12/2000,"N","6846"
7/5/2000,"N","6840"
6/22/2000,"R","3475"
6/22/2000,"N","6830"
6/22/2000,"S","5311"
5/15/2000,"S","5282"
6/7/2000,"N","6810"
5/24/2000,"S","5292"
5/25/2000,"R","3458"
5/25/2000,"S","5294"
5/9/2000,"S","5231"
5/4/2000,"S","5273"
1/29/1982,"N","893"
4/11/2000,"S","5199"
4/17/2000,"S","5255"
4/3/2000,"R","3431"
4/10/2000,"S","5238"
4/13/2000,"N","6760"
3/9/2000,"S","5213"
3/17/2000,"S","5225"
3/28/2000,"S","5234"
3/9/2000,"S","5214"
3/10/2000,"S","5216"
3/13/2000,"S","5195"
3/13/2000,"S","5217"
3/14/2000,"R","3422"
2/23/2000,"R","3411"
3/6/2000,"N","6750"
3/6/2000,"N","6752"
2/7/2000,"N","6725"
2/24/2000,"N","6738"
2/28/2000,"S","5004"
2/11/2000,"N","6731"
2/14/2000,"S","5176"
2/18/2000,"N","6638"
2/3/1984,"S","1300"
2/1/2000,"N","6708"
1/25/2000,"S","5179"
1/27/2000,"N","6687"
1/19/2000,"S","5152"
1/7/2000,"R","3395"
12/27/1999,"S","5155"
12/28/1999,"N","6692"
1/3/2000,"N","6698"
12/22/1999,"R","3393"
10/8/1999,"S","4698"
11/29/1999,"N","6599"
12/6/1999,"S","5096"
12/7/1999,"N","6640"
11/16/1999,"N","6655"
11/16/1999,"N","6659"
12/2/1999,"N","6636"
5/10/1999,"N","6491"
10/26/1999,"S","5107"
9/21/1999,"S","5043"
7/30/1999,"S","5041"
11/1/1999,"N","6645"
10/18/1999,"R","3362"
9/23/1999,"N","6411"
10/20/1999,"N","6540"
10/12/1999,"N","6580"
9/10/1999,"N","6587"
7/8/1999,"N","6543"
10/6/1999,"N","6622"
10/6/1999,"N","6621"
10/5/1999,"R","3358"
9/23/1999,"S","5074"
7/7/1999,"N","6537"
9/29/1999,"N","6614"
8/17/1999,"N","6575"
8/30/1999,"N","6592"
9/7/1999,"S","5066"
9/7/1999,"S","5067"
9/8/1999,"S","5029"
9/3/1999,"N","6577"
7/23/1999,"N","6523"
8/30/1999,"S","5062"
8/12/1999,"R","3333"
8/13/1999,"S","4993"
8/2/1999,"N","6566"
7/26/1999,"R","3326"
8/4/1999,"S","5046"
8/2/1999,"S","5017"
6/17/2003,"N","6463"
8/9/1999,"S","5018"
7/1/1999,"N","6542"
7/27/1999,"N","6389"
1/28/1986,"N","2388"
7/9/1999,"S","4995"
3/8/1990,"U","662"
3/16/1990,"U","663"
4/19/1990,"U","666"
6/6/1990,"U","669"
8/10/1990,"U","677"
12/14/1990,"U","697"
1/16/1991,"U","702"
10/15/1984,"N","1863"
1/21/1985,"U","378"
12/4/1986,"U","468"
11/28/1988,"U","573"
8/18/1987,"U","503"
3/17/1983,"U","290"
6/29/1984,"U","348"
11/9/1988,"U","571"
6/1/1987,"U","491"
1/3/1990,"U","650"
1/5/1990,"U","653"
10/12/1989,"U","635"
12/4/1989,"U","644"
3/15/1989,"U","595"
2/13/1989,"U","591"
4/13/1989,"U","608"
4/13/1989,"U","606"
6/22/1989,"U","620"
6/29/1989,"U","621"
9/18/1987,"U","507"
3/29/1985,"U","391"
6/1/1988,"U","549"
2/13/1989,"U","586"
1/6/1988,"U","522"
9/20/1983,"U","309"
8/27/1984,"U","359"
8/27/1984,"U","369"
6/16/1999,"N","6535"
6/23/1999,"S","5002"
6/16/1999,"S","4851"
6/7/1999,"N","6522"
6/8/1999,"S","5012"
6/8/1999,"N","6525"
5/27/1999,"S","4450"
6/1/1999,"S","5008"
5/25/1999,"N","6475"
5/17/1999,"S","4990"
5/21/1999,"S","5005"
5/21/1999,"S","5006"
5/26/1999,"R","3309"
5/3/1999,"N","6499"
5/5/1999,"R","3293"
4/27/1999,"R","3301"
3/11/1999,"S","4966"
4/22/1999,"R","3298"
3/1/1999,"S","4958"
4/12/1999,"R","3296"
3/23/1999,"N","6396"
4/1/1999,"N","6471"
9/10/1998,"N","6297"
3/8/1999,"S","4962"
3/11/1999,"N","6447"
3/16/1999,"R","3289"
2/19/1999,"S","4955"
1/19/1999,"S","4935"
1/25/1999,"N","6409"
12/28/1998,"N","6384"
1/22/1999,"N","6407"
1/25/1999,"N","6408"
